43784	148.929993	149.990005	148.270004	149.970001	148.281891	23485700
43812	153	154.889999	152.830002	154.529999	153.310455	23845400
43846	164.350006	166.240005	164.029999	166.169998	164.858597	23865400
43788	150.880005	151.330002	150.199997	150.389999	148.697144	23935700
43802	147.490005	149.429993	146.649994	149.309998	148.131653	24066000
43817	154.300003	155.479996	154.179993	154.369995	153.151733	24129200
43741	134.949997	136.75	133.220001	136.279999	134.745972	24132900
43852	167.399994	167.490005	165.679993	165.699997	164.392303	24138800
43815	155.110001	155.899994	154.820007	155.529999	154.302551	24144200
43769	144.899994	144.929993	142.990005	143.369995	141.756165	24605100
43811	151.649994	153.440002	151.020004	153.240005	152.03064	24612100
43795	151.360001	152.419998	151.320007	152.029999	150.830185	24620100
43858	163.779999	165.759995	163.070007	165.460007	164.154221	24899900
43854	167.509995	167.529999	164.449997	165.039993	163.737518	24918100
43818	154	155.770004	153.75	155.710007	154.481155	24958900
44042	201	204.460007	199.570007	203.899994	203.408295	25079600
43816	155.449997	155.710007	154.449997	154.690002	153.469193	25425600
43749	140.119995	141.029999	139.5	139.679993	138.107697	25446000
44067	214.789993	215.520004	212.429993	213.690002	213.690002	25460100
43746	137.080002	137.759995	135.619995	135.669998	134.142853	25550500
43999	195.029999	196.320007	193.690002	194.240005	193.771591	25655900
43789	150.309998	150.839996	148.460007	149.619995	148.439194	25696800
44075	225.509995	227.449997	224.429993	227.270004	227.270004	25791200
43763	139.339996	141.139999	139.199997	140.729996	139.145874	25959700
44022	213.619995	214.080002	211.080002	213.669998	213.154739	26177600
44071	228.179993	230.639999	226.580002	228.910004	228.910004	26292900
44090	210.619995	210.649994	204.639999	205.050003	205.050003	26328100
44011	195.779999	198.529999	193.550003	198.440002	197.961472	26701600
43970	185.029999	186.600006	183.490005	183.630005	182.678406	26799100
44063	209.539993	215	208.910004	214.580002	214.580002	26981500
43985	184.820007	185.940002	183.580002	185.360001	184.91301	27311000
43801	151.809998	151.830002	148.320007	149.550003	148.369766	27418400
43760	138.970001	140.009995	136.259995	136.369995	134.834961	27431000
44062	211.490005	212.100006	209.25	209.699997	209.699997	27627600
43838	158.929993	160.800003	157.949997	160.089996	158.826569	27746500
43867	180.970001	183.820007	180.059998	183.630005	182.180817	27751400
44050	214.850006	215.699997	210.929993	212.479996	211.967606	27789600
43879	185.610001	187.699997	185.5	187.229996	185.752396	27792200
44007	197.800003	200.610001	195.470001	200.339996	199.856873	27803900
44055	205.289993	210.279999	204.75	209.190002	208.685547	28041400
43958	184.169998	184.550003	182.580002	183.600006	182.648575	28316000
43986	184.300003	185.839996	182.300003	182.919998	182.478882	28761800
44074	227	228.699997	224.309998	225.529999	225.529999	28774200
44048	214.899994	215	211.570007	212.940002	212.426498	28858600
43972	185.399994	186.669998	183.289993	183.429993	182.987656	29119500
44014	205.679993	208.020004	205	206.259995	205.762604	29315800
44099	203.550003	209.039993	202.539993	207.820007	207.820007	29416000
43851	166.679993	168.190002	166.429993	166.5	165.185989	29517200
43991	188	190.699997	187.259995	189.800003	189.3423	29783900
43761	136.880005	137.449997	135.610001	137.240005	135.69519	29844600
44028	205.399994	205.699997	202.309998	203.919998	203.428253	29940700
43880	188.059998	188.179993	186.470001	187.279999	186.309494	29997500
43864	170.429993	174.5	170.399994	174.380005	173.003815	30149100
44039	201.470001	203.970001	200.860001	203.850006	203.358429	30160900
43955	174.490005	179	173.800003	178.839996	177.913223	30372900
44088	204.240005	209.199997	204.029999	205.410004	205.410004	30375800
43740	136.25	136.369995	133.580002	134.649994	133.134323	30521700
43984	184.25	185	181.350006	184.910004	184.464096	30794600
44097	207.899994	208.100006	200.029999	200.589996	200.589996	30803800
43962	183.149994	187.509995	182.850006	186.740005	185.772293	30809400
43959	184.979996	185	183.360001	184.679993	183.722946	30912600
44005	202.089996	203.949997	201.429993	201.910004	201.423096	30917400
44098	199.850006	205.570007	199.199997	203.190002	203.190002	31202500
43971	184.809998	185.850006	183.940002	185.660004	185.21228	31261300
44029	204.470001	205.039993	201.389999	202.880005	202.390762	31635300
44018	208.830002	211.130005	208.089996	210.699997	210.191895	31897600
43963	186.800003	187.039993	182.300003	182.509995	181.564194	32038200
44013	203.139999	206.350006	201.770004	204.699997	204.20636	32061200
43857	161.149994	163.380005	160.199997	162.279999	160.999283	32078100
43957	182.080002	184.199997	181.630005	182.539993	181.594055	32139300
44027	209.559998	211.330002	205.029999	208.039993	207.538315	32179400
43756	139.759995	140	136.559998	137.410004	135.863251	32273500
44049	212.339996	216.369995	211.550003	216.350006	215.828278	32656800
43997	184.580002	190.820007	184.009995	188.940002	188.484375	32770200
43944	174.110001	175.059998	170.910004	171.419998	170.531677	32790800
44004	195.789993	200.759995	195.229996	200.570007	200.086334	32818900
44021	216.330002	216.380005	211.470001	214.320007	213.803177	33121700
43770	144.259995	144.419998	142.970001	143.720001	142.102234	33128400
43948	176.589996	176.899994	173.300003	174.050003	173.148056	33194400
43990	185.940002	188.550003	184.440002	188.360001	187.905777	33211600
44096	205.059998	208.100006	202.080002	207.419998	207.419998	33517100
43868	182.850006	185.630005	182.479996	183.889999	182.438751	33529100
44020	210.070007	213.259995	208.690002	212.830002	212.316772	33600000
44019	210.449997	214.669998	207.990005	208.25	207.747803	33600700
44085	207.199997	208.630005	201.240005	204.029999	204.029999	33620100
43979	180.740005	184.149994	180.380005	181.399994	180.962555	33810200
44091	200.050003	204.330002	199.960007	202.910004	202.910004	34011300
44076	227.970001	232.860001	227.350006	231.649994	231.649994	34080800
43945	172.059998	174.559998	170.710007	174.550003	173.645462	34305300
44012	197.880005	204.399994	197.740005	203.509995	203.019226	34310300
43847	167.419998	167.470001	165.429993	167.100006	165.781265	34371700
43949	175.589996	175.669998	169.389999	169.809998	168.930023	34392700
43943	171.389999	174	170.820007	173.520004	172.620804	34651600
43859	167.839996	168.75	165.690002	168.039993	166.713821	34754500
43766	144.399994	145.669998	143.509995	144.190002	142.56694	35280100
43874	183.080002	186.229996	182.869995	183.710007	182.260178	35295800
43969	185.75	186.199997	183.960007	184.910004	183.951767	35306600
44084	213.399994	214.740005	204.110001	205.369995	205.369995	35461500
43871	183.580002	188.839996	183.25	188.699997	187.210785	35844300
43977	186.339996	186.5	181.100006	181.570007	181.132156	36073600
43861	172.210007	172.399994	169.580002	170.229996	168.886551	36142700
44064	213.860001	216.25	212.850006	213.020004	213.020004	36249300
43865	177.139999	180.639999	176.309998	180.119995	178.698502	36433300
44054	207.160004	207.649994	203.139999	203.380005	202.889557	36446500
43941	176.630005	178.75	174.990005	175.059998	174.152817	36669600
44053	211.669998	211.880005	206.350006	208.25	207.747803	36716500
44006	201.600006	203.25	196.559998	197.839996	197.362915	36740600
43956	180.619995	183.649994	179.899994	180.759995	179.823273	36839200
43881	186.949997	187.25	181.100006	184.419998	183.46431	36862400
44032	205	212.300003	203.009995	211.600006	211.089737	36884800
43762	139.389999	140.419998	138.669998	139.940002	138.364792	37029300
44026	206.130005	208.850006	202.029999	208.350006	207.84758	37591800
44033	213.660004	213.940002	208.029999	208.75	208.246597	38105800
44025	214.479996	215.800003	206.5	207.070007	206.570663	38135600
43866	184.029999	184.199997	178.410004	179.899994	178.48024	39186300
43952	175.800003	178.639999	174.009995	174.570007	173.665375	39370500
43978	180.199997	181.990005	176.600006	181.809998	181.371567	39517100
44069	217.880005	222.089996	217.360001	221.149994	221.149994	39600800
44036	200.419998	202.860001	197.509995	201.300003	200.814575	39827000
44095	197.190002	202.710007	196.380005	202.539993	202.539993	39839700
43987	182.619995	187.729996	182.009995	187.199997	186.748566	39893600
43936	171.199997	173.570007	169.240005	171.880005	170.989304	40940800
43924	155.100006	157.380005	152.190002	153.830002	153.032837	41243300
43965	177.539993	180.690002	175.679993	180.529999	179.594467	41873900
43934	164.350006	165.570007	162.300003	165.509995	164.652313	41905300
43980	182.729996	184.270004	180.410004	183.25	182.80809	42146700
43998	192.889999	195.580002	191.460007	193.570007	193.10321	42556700
43994	190.539993	191.720001	185.179993	187.740005	187.287277	43345700
43992	191.130005	198.520004	191.009995	196.839996	196.365326	43872300
44001	198.589996	199.289993	194.369995	195.149994	194.679398	44441100
43964	182.550003	184.050003	176.539993	179.75	178.818512	44711500
44083	207.600006	214.839996	206.699997	211.289993	211.289993	45679000
43966	179.059998	187.059998	177	183.160004	182.210846	46610400
43873	185.580002	185.850006	181.850006	184.710007	183.252274	47062900
43895	166.050003	170.869995	165.690002	166.270004	165.408371	47817300
43929	165.669998	166.669998	163.5	165.130005	164.274277	48318200
43882	183.169998	183.5	177.25	178.589996	177.66452	48572600
44047	214.169998	214.770004	210.309998	213.289993	212.77565	49280100
44034	209.199997	212.300003	208.389999	211.75	211.239365	49605700
43923	151.860001	155.479996	150.360001	155.259995	154.455414	49630700
43894	168.490005	170.699997	165.619995	170.550003	169.666183	49814400
43937	174.300003	177.279999	172.899994	177.039993	176.122543	50479600
44043	204.399994	205.100006	199.009995	205.009995	204.51561	51248000
43950	173.220001	177.679993	171.880005	177.429993	176.510529	51286600
43930	166.360001	167.369995	163.330002	165.139999	164.284225	51431800
43860	174.050003	174.050003	170.789993	172.779999	171.416428	51597500
43938	179.5	180	175.869995	178.600006	177.674484	52765600
43993	193.130005	195.759995	186.070007	186.270004	185.820816	52854700
43935	169	173.75	168	173.699997	172.799866	52874300
44082	206.5	210.029999	202.199997	202.660004	202.660004	52924300
43872	190.649994	190.699997	183.5	184.440002	182.984406	53159900
43819	157.350006	158.490005	156.289993	157.410004	156.16774	53477500
43951	180	180.399994	176.229996	179.210007	178.281311	53661300
44008	199.729996	199.889999	194.880005	196.330002	195.856552	54675800
44092	202.800003	203.649994	196.25	200.389999	200.389999	55225300
43942	173.5	173.669998	166.110001	167.820007	166.950348	56203700
43887	169.710007	173.259995	168.210007	170.169998	169.288147	56206100
43901	157.130005	157.699997	151.149994	153.630005	152.833878	56371600
43917	151.75	154.889999	149.199997	149.699997	148.924225	56999700
44070	222.889999	231.149994	219.399994	226.580002	226.580002	57602200
43922	153	157.75	150.820007	152.110001	151.321747	57969900
44077	229.270004	229.309998	214.960007	217.300003	217.300003	58400300
44078	215.100006	218.360001	205.190002	214.25	214.25	59664100
43928	169.589996	170	163.259995	163.490005	162.642776	62769000
43920	152.440002	160.600006	150.009995	160.229996	159.399673	63420300
43916	148.399994	156.660004	148.369995	156.110001	155.301025	64568100
43900	158.160004	161.029999	152.580002	160.919998	160.08609	65354400
43927	160.320007	166.5	157.580002	165.270004	164.413544	67111700
44035	207.190002	210.919998	202.149994	202.539993	202.051575	67457000
43886	174.199997	174.839996	167.649994	168.070007	167.199051	68073300
43885	167.770004	174.550003	163.229996	170.889999	170.004425	68311100
43899	151	157.75	150	150.619995	149.839462	70419300
43892	165.309998	172.919998	162.309998	172.789993	171.894577	71030800
43893	173.800003	175	162.259995	164.509995	163.657486	71677000
43896	162.610001	163.110001	156	161.570007	160.732742	72821100
43915	148.910004	154.330002	144.440002	146.919998	146.15863	75638200
43921	159.399994	164.779999	156.559998	157.710007	156.892731	77927200
43913	137.009995	140.570007	132.520004	135.979996	135.275345	78975200
44046	211.520004	217.639999	210.440002	216.539993	216.017807	78983000
43907	140	147.5	135	146.570007	145.810471	81059800
43908	138	146	135.020004	140.399994	139.672424	81593200
43914	143.75	149.600006	141.270004	148.339996	147.571289	82516700
43910	146	147.100006	135.860001	137.350006	136.638245	84866200
43909	142.770004	150.149994	139	142.710007	141.970474	85922700
43906	140	149.350006	135	135.419998	134.718231	87905900
43823	157.479996	157.710007	157.119995	157.380005	156.137955	8989200
43903	147.5	161.910004	140.729996	158.830002	158.006912	92727400
43888	163.320007	167.029999	157.979996	158.179993	157.360291	93174900
43902	145.300003	153.470001	138.580002	139.059998	138.339371	93226400
43889	152.410004	163.710007	152	162.009995	161.170441	97073600
